Time,Level,Content,LineId,EventId,EventTemplate
Mon Dec 05 13:44:32 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1700,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 13:44:35 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1701,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 13:44:38 2005,error,mod_jk child workerEnv in error state 6,1702,E1,mod child worker error state <*>
Mon Dec 05 13:44:38 2005,error,mod_jk child workerEnv in error state 6,1703,E1,mod child worker error state <*>
Mon Dec 05 13:44:53 2005,notice,jk2_init() Found child 5997 in scoreboard slot 9,1704,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:45:01 2005,notice,jk2_init() Found child 5998 in scoreboard slot 6,1705,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:45:01 2005,notice,jk2_init() Found child 5999 in scoreboard slot 7,1706,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:45:08 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1707,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 13:45:08 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1708,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 13:45:08 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1709,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 13:45:08 2005,error,mod_jk child workerEnv in error state 6,1710,E1,mod child worker error state <*>
Mon Dec 05 13:45:08 2005,error,mod_jk child workerEnv in error state 8,1711,E1,mod child worker error state <*>
Mon Dec 05 13:45:08 2005,error,mod_jk child workerEnv in error state 6,1712,E1,mod child worker error state <*>
Mon Dec 05 13:46:20 2005,notice,jk2_init() Found child 6007 in scoreboard slot 7,1713,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:46:20 2005,notice,jk2_init() Found child 6006 in scoreboard slot 6,1714,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:46:20 2005,notice,jk2_init() Found child 6005 in scoreboard slot 9,1715,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:46:50 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1716,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 13:47:06 2005,notice,jk2_init() Found child 6008 in scoreboard slot 8,1717,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:47:06 2005,notice,jk2_init() Found child 6009 in scoreboard slot 9,1718,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:47:09 2005,notice,jk2_init() Found child 6011 in scoreboard slot 7,1719,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:47:09 2005,notice,jk2_init() Found child 6010 in scoreboard slot 6,1720,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:47:11 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1721,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 13:47:11 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1722,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 13:47:11 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1723,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 13:47:11 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1724,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 13:47:11 2005,error,mod_jk child workerEnv in error state 7,1725,E1,mod child worker error state <*>
Mon Dec 05 13:47:11 2005,error,mod_jk child workerEnv in error state 6,1726,E1,mod child worker error state <*>
Mon Dec 05 13:47:11 2005,error,mod_jk child workerEnv in error state 7,1727,E1,mod child worker error state <*>
Mon Dec 05 13:47:11 2005,error,mod_jk child workerEnv in error state 7,1728,E1,mod child worker error state <*>
Mon Dec 05 13:51:17 2005,notice,jk2_init() Found child 6028 in scoreboard slot 9,1729,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:52:19 2005,notice,jk2_init() Found child 6036 in scoreboard slot 9,1730,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:52:19 2005,notice,jk2_init() Found child 6033 in scoreboard slot 6,1731,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:52:19 2005,notice,jk2_init() Found child 6035 in scoreboard slot 8,1732,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:52:19 2005,notice,jk2_init() Found child 6034 in scoreboard slot 7,1733,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:52:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1734,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 13:52:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1735,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 13:52:36 2005,error,mod_jk child workerEnv in error state 6,1736,E1,mod child worker error state <*>
Mon Dec 05 13:52:36 2005,error,mod_jk child workerEnv in error state 6,1737,E1,mod child worker error state <*>
Mon Dec 05 13:53:00 2005,notice,jk2_init() Found child 6038 in scoreboard slot 7,1738,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:53:00 2005,notice,jk2_init() Found child 6037 in scoreboard slot 6,1739,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:53:00 2005,notice,jk2_init() Found child 6039 in scoreboard slot 10,1740,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:53:31 2005,notice,jk2_init() Found child 6043 in scoreboard slot 9,1741,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:53:31 2005,notice,jk2_init() Found child 6042 in scoreboard slot 7,1742,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:53:31 2005,notice,jk2_init() Found child 6041 in scoreboard slot 6,1743,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:53:34 2005,notice,jk2_init() Found child 6044 in scoreboard slot 8,1744,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:53:35 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1745,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 13:53:35 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1746,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 13:53:35 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1747,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 13:53:35 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1748,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 13:53:35 2005,error,mod_jk child workerEnv in error state 6,1749,E1,mod child worker error state <*>
Mon Dec 05 13:53:35 2005,error,mod_jk child workerEnv in error state 8,1750,E1,mod child worker error state <*>
Mon Dec 05 13:53:35 2005,error,mod_jk child workerEnv in error state 6,1751,E1,mod child worker error state <*>
Mon Dec 05 13:53:35 2005,error,mod_jk child workerEnv in error state 8,1752,E1,mod child worker error state <*>
Mon Dec 05 13:56:21 2005,notice,jk2_init() Found child 6052 in scoreboard slot 6,1753,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:56:38 2005,notice,jk2_init() Found child 6053 in scoreboard slot 7,1754,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:57:07 2005,notice,jk2_init() Found child 6054 in scoreboard slot 9,1755,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:57:07 2005,notice,jk2_init() Found child 6055 in scoreboard slot 8,1756,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:58:31 2005,notice,jk2_init() Found child 6063 in scoreboard slot 8,1757,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:58:31 2005,notice,jk2_init() Found child 6062 in scoreboard slot 9,1758,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:59:43 2005,notice,jk2_init() Found child 6069 in scoreboard slot 7,1759,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:59:43 2005,notice,jk2_init() Found child 6070 in scoreboard slot 9,1760,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 13:59:43 2005,notice,jk2_init() Found child 6071 in scoreboard slot 8,1761,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 14:01:47 2005,notice,jk2_init() Found child 6100 in scoreboard slot 7,1762,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 14:01:47 2005,notice,jk2_init() Found child 6101 in scoreboard slot 8,1763,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 14:01:47 2005,notice,jk2_init() Found child 6099 in scoreboard slot 6,1764,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 14:01:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1765,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 14:01:48 2005,error,mod_jk child workerEnv in error state 7,1766,E1,mod child worker error state <*>
Mon Dec 05 14:01:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1767,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 14:01:48 2005,error,mod_jk child workerEnv in error state 9,1768,E1,mod child worker error state <*>
Mon Dec 05 14:01:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1769,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 14:01:48 2005,error,mod_jk child workerEnv in error state 8,1770,E1,mod child worker error state <*>
Mon Dec 05 14:11:40 2005,notice,jk2_init() Found child 6115 in scoreboard slot 10,1771,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 14:11:43 2005,error,[client 141.154.18.244] Directory index forbidden by rule: /var/www/html/,1772,E4,client <*> Directory index forbidden rule var www html
Mon Dec 05 14:11:45 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1773,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 14:11:45 2005,error,mod_jk child workerEnv in error state 7,1774,E1,mod child worker error state <*>
Mon Dec 05 15:31:06 2005,notice,jk2_init() Found child 6259 in scoreboard slot 6,1775,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 15:31:06 2005,notice,jk2_init() Found child 6260 in scoreboard slot 7,1776,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 15:31:09 2005,notice,jk2_init() Found child 6261 in scoreboard slot 8,1777,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 15:31:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1778,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 15:31:10 2005,error,mod_jk child workerEnv in error state 6,1779,E1,mod child worker error state <*>
Mon Dec 05 15:31:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1780,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 15:31:10 2005,error,mod_jk child workerEnv in error state 6,1781,E1,mod child worker error state <*>
Mon Dec 05 15:31:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1782,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 15:31:10 2005,error,mod_jk child workerEnv in error state 6,1783,E1,mod child worker error state <*>
Mon Dec 05 15:40:59 2005,notice,jk2_init() Found child 6277 in scoreboard slot 7,1784,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 15:40:59 2005,notice,jk2_init() Found child 6276 in scoreboard slot 6,1785,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 15:41:32 2005,notice,jk2_init() Found child 6280 in scoreboard slot 7,1786,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 15:41:32 2005,notice,jk2_init() Found child 6278 in scoreboard slot 8,1787,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 15:41:32 2005,notice,jk2_init() Found child 6279 in scoreboard slot 6,1788,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 15:41:32 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1789,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 15:41:32 2005,error,mod_jk child workerEnv in error state 7,1790,E1,mod child worker error state <*>
Mon Dec 05 15:41:32 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1791,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 15:41:32 2005,error,mod_jk child workerEnv in error state 6,1792,E1,mod child worker error state <*>
Mon Dec 05 15:41:32 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1793,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 15:41:32 2005,error,mod_jk child workerEnv in error state 7,1794,E1,mod child worker error state <*>
Mon Dec 05 15:45:42 2005,notice,jk2_init() Found child 6285 in scoreboard slot 8,1795,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 15:45:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1796,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 15:45:44 2005,error,mod_jk child workerEnv in error state 6,1797,E1,mod child worker error state <*>
Mon Dec 05 15:50:53 2005,notice,jk2_init() Found child 6293 in scoreboard slot 6,1798,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 15:50:53 2005,notice,jk2_init() Found child 6294 in scoreboard slot 7,1799,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 15:51:18 2005,notice,jk2_init() Found child 6297 in scoreboard slot 7,1800,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 15:51:18 2005,notice,jk2_init() Found child 6295 in scoreboard slot 8,1801,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 15:51:18 2005,notice,jk2_init() Found child 6296 in scoreboard slot 6,1802,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 15:51:20 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1803,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 15:51:20 2005,error,mod_jk child workerEnv in error state 7,1804,E1,mod child worker error state <*>
Mon Dec 05 15:51:20 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1805,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 15:51:20 2005,error,mod_jk child workerEnv in error state 7,1806,E1,mod child worker error state <*>
Mon Dec 05 15:51:20 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1807,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 15:51:20 2005,error,mod_jk child workerEnv in error state 6,1808,E1,mod child worker error state <*>
Mon Dec 05 15:55:31 2005,notice,jk2_init() Found child 6302 in scoreboard slot 8,1809,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 15:55:32 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1810,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 15:55:32 2005,error,mod_jk child workerEnv in error state 6,1811,E1,mod child worker error state <*>
Mon Dec 05 16:01:17 2005,notice,jk2_init() Found child 6310 in scoreboard slot 6,1812,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 16:02:00 2005,notice,jk2_init() Found child 6315 in scoreboard slot 6,1813,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 16:02:00 2005,notice,jk2_init() Found child 6316 in scoreboard slot 7,1814,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 16:02:00 2005,notice,jk2_init() Found child 6314 in scoreboard slot 8,1815,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 16:02:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1816,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 16:02:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1817,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 16:02:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1818,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 16:02:02 2005,error,mod_jk child workerEnv in error state 6,1819,E1,mod child worker error state <*>
Mon Dec 05 16:02:02 2005,error,mod_jk child workerEnv in error state 7,1820,E1,mod child worker error state <*>
Mon Dec 05 16:02:02 2005,error,mod_jk child workerEnv in error state 6,1821,E1,mod child worker error state <*>
Mon Dec 05 16:06:07 2005,notice,jk2_init() Found child 6333 in scoreboard slot 8,1822,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 16:06:21 2005,notice,jk2_init() Found child 6335 in scoreboard slot 7,1823,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 16:07:08 2005,notice,jk2_init() Found child 6339 in scoreboard slot 8,1824,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 16:07:08 2005,notice,jk2_init() Found child 6340 in scoreboard slot 6,1825,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 16:07:08 2005,notice,jk2_init() Found child 6338 in scoreboard slot 7,1826,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 16:07:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1827,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 16:07:09 2005,error,mod_jk child workerEnv in error state 7,1828,E1,mod child worker error state <*>
Mon Dec 05 16:07:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1829,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 16:07:09 2005,error,mod_jk child workerEnv in error state 6,1830,E1,mod child worker error state <*>
Mon Dec 05 16:07:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1831,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 16:07:09 2005,error,mod_jk child workerEnv in error state 7,1832,E1,mod child worker error state <*>
Mon Dec 05 16:10:43 2005,notice,jk2_init() Found child 6351 in scoreboard slot 8,1833,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 16:10:43 2005,notice,jk2_init() Found child 6350 in scoreboard slot 7,1834,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 16:10:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1835,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 16:10:44 2005,error,mod_jk child workerEnv in error state 6,1836,E1,mod child worker error state <*>
Mon Dec 05 16:10:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1837,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 16:10:44 2005,error,mod_jk child workerEnv in error state 6,1838,E1,mod child worker error state <*>
Mon Dec 05 16:16:34 2005,notice,jk2_init() Found child 6368 in scoreboard slot 8,1839,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 16:16:34 2005,notice,jk2_init() Found child 6367 in scoreboard slot 7,1840,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 16:16:34 2005,notice,jk2_init() Found child 6366 in scoreboard slot 6,1841,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 16:16:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1842,E2,worker etc httpd conf workers <*> properties
