Time,Component,Pid,Content,LineId,EventId,EventTemplate
20171224-0:9:4:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##33988760,1871,E58,set Today Total Detail Steps <*>
20171224-0:9:4:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,1872,E4,calculate Calories With Cache total Calories <*>
20171224-0:9:4:460,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,1873,E3,calculate Altitude With Cache total Altitude <*>
20171224-0:9:6:137,Step_LSC,30002312,onStandStepChanged 3786,1874,E42,Stand Step Changed <*>
20171224-0:9:6:148,Step_LSC,30002312,onExtend:1514045346000 0 0 0,1875,E69,Extend <*>
20171224-0:9:6:442,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045280000##0##549659##8661##16256##33988760,1876,E22,get Today Total Detail Steps <*>
20171224-0:9:6:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##33990761,1877,E58,set Today Total Detail Steps <*>
20171224-0:9:6:450,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,1878,E4,calculate Calories With Cache total Calories <*>
20171224-0:9:6:450,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,1879,E3,calculate Altitude With Cache total Altitude <*>
20171224-0:9:34:137,Step_LSC,30002312,onStandStepChanged 3786,1880,E42,Stand Step Changed <*>
20171224-0:9:34:153,Step_LSC,30002312,onExtend:1514045374000 0 0 5,1881,E69,Extend <*>
20171224-0:9:34:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045280000##0##549659##8661##16256##33990761,1882,E22,get Today Total Detail Steps <*>
20171224-0:9:34:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##34018758,1883,E58,set Today Total Detail Steps <*>
20171224-0:9:34:446,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,1884,E4,calculate Calories With Cache total Calories <*>
20171224-0:9:34:446,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,1885,E3,calculate Altitude With Cache total Altitude <*>
20171224-0:9:35:137,Step_LSC,30002312,onStandStepChanged 3786,1886,E42,Stand Step Changed <*>
20171224-0:9:35:148,Step_LSC,30002312,onExtend:1514045375000 0 0 0,1887,E69,Extend <*>
20171224-0:9:35:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045280000##0##549659##8661##16256##34018758,1888,E22,get Today Total Detail Steps <*>
20171224-0:9:35:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##34019759,1889,E58,set Today Total Detail Steps <*>
20171224-0:9:35:448,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,1890,E4,calculate Calories With Cache total Calories <*>
20171224-0:9:35:448,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,1891,E3,calculate Altitude With Cache total Altitude <*>
20171224-0:10:0:183,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1892,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:10:9:136,Step_LSC,30002312,onStandStepChanged 3786,1893,E42,Stand Step Changed <*>
20171224-0:10:9:143,Step_LSC,30002312,onExtend:1514045409000 0 0 5,1894,E69,Extend <*>
20171224-0:10:9:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045280000##0##549659##8661##16256##34019759,1895,E22,get Today Total Detail Steps <*>
20171224-0:10:9:438,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34053757,1896,E58,set Today Total Detail Steps <*>
20171224-0:10:9:443,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,1897,E4,calculate Calories With Cache total Calories <*>
20171224-0:10:9:443,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,1898,E3,calculate Altitude With Cache total Altitude <*>
20171224-0:10:10:137,Step_LSC,30002312,onStandStepChanged 3786,1899,E42,Stand Step Changed <*>
20171224-0:10:10:148,Step_LSC,30002312,onExtend:1514045410000 0 0 0,1900,E69,Extend <*>
20171224-0:10:10:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045340000##0##549659##8661##16256##34053757,1901,E22,get Today Total Detail Steps <*>
20171224-0:10:10:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34054759,1902,E58,set Today Total Detail Steps <*>
20171224-0:10:10:446,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,1903,E4,calculate Calories With Cache total Calories <*>
20171224-0:10:10:446,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,1904,E3,calculate Altitude With Cache total Altitude <*>
20171224-0:10:42:137,Step_LSC,30002312,onStandStepChanged 3786,1905,E42,Stand Step Changed <*>
20171224-0:10:42:149,Step_LSC,30002312,onExtend:1514045442000 0 0 5,1906,E69,Extend <*>
20171224-0:10:42:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045340000##0##549659##8661##16256##34054759,1907,E22,get Today Total Detail Steps <*>
20171224-0:10:42:438,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34086757,1908,E58,set Today Total Detail Steps <*>
20171224-0:10:42:445,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,1909,E4,calculate Calories With Cache total Calories <*>
20171224-0:10:42:445,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,1910,E3,calculate Altitude With Cache total Altitude <*>
20171224-0:10:43:138,Step_LSC,30002312,onStandStepChanged 3786,1911,E42,Stand Step Changed <*>
20171224-0:10:43:153,Step_LSC,30002312,onExtend:1514045443000 0 0 0,1912,E69,Extend <*>
20171224-0:10:43:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045340000##0##549659##8661##16256##34086757,1913,E22,get Today Total Detail Steps <*>
20171224-0:10:43:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34087759,1914,E58,set Today Total Detail Steps <*>
20171224-0:10:43:447,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,1915,E4,calculate Calories With Cache total Calories <*>
20171224-0:10:43:448,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,1916,E3,calculate Altitude With Cache total Altitude <*>
20171224-0:11:0:122,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1917,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:11:56:143,Step_LSC,30002312,onStandStepChanged 3786,1918,E42,Stand Step Changed <*>
20171224-0:11:56:151,Step_LSC,30002312,onExtend:1514045516000 0 0 5,1919,E69,Extend <*>
20171224-0:11:56:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045340000##0##549659##8661##16256##34087759,1920,E22,get Today Total Detail Steps <*>
20171224-0:11:56:446,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045400000##0##549659##8661##16256##34160765,1921,E58,set Today Total Detail Steps <*>
20171224-0:11:56:453,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,1922,E4,calculate Calories With Cache total Calories <*>
20171224-0:11:56:454,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,1923,E3,calculate Altitude With Cache total Altitude <*>
20171224-0:11:57:141,Step_LSC,30002312,onStandStepChanged 3786,1924,E42,Stand Step Changed <*>
20171224-0:11:57:149,Step_LSC,30002312,onExtend:1514045517000 0 0 0,1925,E69,Extend <*>
20171224-0:11:57:442,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045400000##0##549659##8661##16256##34160765,1926,E22,get Today Total Detail Steps <*>
20171224-0:11:57:443,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045400000##0##549659##8661##16256##34161762,1927,E58,set Today Total Detail Steps <*>
20171224-0:11:57:449,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,1928,E4,calculate Calories With Cache total Calories <*>
20171224-0:11:57:450,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,1929,E3,calculate Altitude With Cache total Altitude <*>
20171224-0:12:0:138,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1930,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:13:0:151,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1931,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:14:0:160,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1932,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:15:0:147,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1933,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:15:52:983,Step_LSC,30002312,onStandStepChanged 3786,1934,E42,Stand Step Changed <*>
20171224-0:15:52:990,Step_LSC,30002312,onExtend:1514045753000 0 0 0,1935,E69,Extend <*>
20171224-0:15:53:285,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045400000##0##549659##8661##16256##34161762,1936,E22,get Today Total Detail Steps <*>
20171224-0:15:53:286,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045640000##0##549659##8661##16256##34397604,1937,E58,set Today Total Detail Steps <*>
20171224-0:15:53:292,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,1938,E4,calculate Calories With Cache total Calories <*>
20171224-0:15:53:292,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,1939,E3,calculate Altitude With Cache total Altitude <*>
20171224-0:16:0:149,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1940,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:17:0:126,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1941,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:18:0:103,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1942,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:19:0:137,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1943,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:20:0:128,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1944,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:21:0:131,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1945,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:22:0:135,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1946,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:23:0:141,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1947,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:24:0:114,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1948,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:25:0:132,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1949,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:25:16:137,Step_LSC,30002312,onStandStepChanged 3786,1950,E42,Stand Step Changed <*>
20171224-0:25:16:146,Step_LSC,30002312,onExtend:1514046316000 0 0 5,1951,E69,Extend <*>
20171224-0:25:16:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045640000##0##549659##8661##16256##34397604,1952,E22,get Today Total Detail Steps <*>
20171224-0:25:16:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514046240000##0##549659##8661##16256##34960758,1953,E58,set Today Total Detail Steps <*>
20171224-0:25:16:445,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,1954,E4,calculate Calories With Cache total Calories <*>
20171224-0:25:16:445,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,1955,E3,calculate Altitude With Cache total Altitude <*>
20171224-0:25:17:137,Step_LSC,30002312,onStandStepChanged 3786,1956,E42,Stand Step Changed <*>
20171224-0:25:17:149,Step_LSC,30002312,onExtend:1514046317000 0 0 0,1957,E69,Extend <*>
20171224-0:25:17:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514046240000##0##549659##8661##16256##34960758,1958,E22,get Today Total Detail Steps <*>
20171224-0:25:17:438,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514046240000##0##549659##8661##16256##34961757,1959,E58,set Today Total Detail Steps <*>
20171224-0:25:17:445,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,1960,E4,calculate Calories With Cache total Calories <*>
20171224-0:25:17:445,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,1961,E3,calculate Altitude With Cache total Altitude <*>
20171224-0:26:0:114,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1962,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:27:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1963,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:28:0:83,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1964,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:28:25:151,Step_LSC,30002312,onStandStepChanged 3786,1965,E42,Stand Step Changed <*>
20171224-0:28:25:159,Step_LSC,30002312,onExtend:1514046505000 0 0 5,1966,E69,Extend <*>
20171224-0:28:25:453,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514046240000##0##549659##8661##16256##34961757,1967,E22,get Today Total Detail Steps <*>
20171224-0:28:25:454,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514046420000##0##549659##8661##16256##35149773,1968,E58,set Today Total Detail Steps <*>
20171224-0:28:25:461,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,1969,E4,calculate Calories With Cache total Calories <*>
20171224-0:28:25:461,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,1970,E3,calculate Altitude With Cache total Altitude <*>
20171224-0:28:48:963,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,1971,E41,Receive action android intent action SCREEN<*> 
20171224-0:31:52:120,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1972,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:32:28:791,HiH_HiSyncControl,30002312,startTimer start autoSync,1973,E65,start Timer start auto Sync
20171224-0:32:28:797,HiH_HiSyncControl,30002312,"startSync hiSyncOption = HiSyncOption{syncAction=1, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1",1974,E64,start Sync Option Sync Option sync Action <*> sync Method <*> sync Scope <*> sync Data Type <*> sync Model <*> push Action <*> app <*> who <*>
20171224-0:32:28:799,HiH_HiSyncControl,30002312,"checkCurrentDay a new day comes , reset basicSyncCondition, currentDay is 20171224 oldDay is 20171223",1975,E5,check CurrentDay new day comes reset basic Sync Condition currentDay <*> old Day <*>
20171224-0:32:28:800,HiH_HiSyncControl,30002312,stepSyncOrNot appSynTimes is 0,1976,E34,step Sync Not app Syn Times <*>
20171224-0:32:28:803,HiH_HiSyncControl,30002312,needAutoSync autoSyncSwitch is open,1977,E36,need Auto Sync auto Sync Switch open
20171224-0:32:28:804,HiH_HiSyncControl,30002312,"initDataPrivacy the dataPrivacy switch is open, start push health data!",1978,E25,Data Privacy the data Privacy switch open start push health data
20171224-0:32:28:804,HiH_,30002312,initDataPrivacy the dataPrivacy is true,1979,E24,Data Privacy the data Privacy true
20171224-0:32:28:805,HiH_HiSyncControl,30002312,"initUserPrivacy the userPrivacy switch is open, start push user data!",1980,E28,User Privacy the user Privacy switch open start push user data
20171224-0:32:28:806,HiH_,30002312,initUserPrivacy the userPrivacy is true,1981,E27,User Privacy the user Privacy true
20171224-0:32:28:806,HiH_HiSyncControl,30002312,ifCanSync not! no cloud version,1982,E23,Can Sync not cloud version
20171224-0:32:28:806,HiH_HiBroadcastUtil,30002312,sendSyncFailedBroadcast,1983,E54,send Sync Failed Broadcast
20171224-0:32:41:114,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1984,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:37:23:74,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1985,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:38:23:301,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1986,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:39:14:288,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1987,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:42:46:681,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1988,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:45:47:485,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1989,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:48:29:111,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1990,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:49:29:380,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1991,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:51:1:747,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1992,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:52:20:752,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1993,E43,process Handle Broadcast Action action android intent action <*> 
